run,profile,stage_index,stage_id,stage_name,req_level,boss_level,unlock_wins,reached,cleared,entry_highest_level,boss_start_highest_level,clear_highest_level,normalBattles,normalCombatWins,scoutWins,normalLosses,scoutEncounters,bossAttempts,bossLosses,bossTurns,recruitmentBossBattles,recruitmentBossLosses,totalBattles,totalTurns,guardTurns,maxGuardStreak,maxBattleTurns,battles50Plus,guardLoopBattles,stalledBattles,kos,trainingBooks,fusions,levelRecoveryBattles,gold_at_entry,gold_at_clear,scenario
110,balanced,3,brook,しずく湖畔,5,10,3,1,1,11,11,13,5,4,1,0,4,2,1,14,2,2,9,37,3,1,8,0,0,0,10,13,0,0,1797,2087,control
110,balanced,4,volcano,ほむら火山,8,14,4,1,1,13,13,19,28,27,1,0,6,13,12,92,2,1,43,182,10,1,12,0,0,0,47,63,0,0,1617,1235,control
110,balanced,5,tower,星晶の塔,12,20,5,1,1,19,20,25,21,20,1,0,3,9,8,57,2,2,32,114,7,1,9,0,0,0,33,63,0,0,1604,3894,control
111,collector,1,meadow,はじまり草原,1,4,2,1,1,1,3,6,10,7,1,2,3,3,2,27,2,1,15,73,3,1,13,0,0,0,11,0,0,0,230,1152,control
111,collector,2,cave,こだま洞くつ,3,7,2,1,1,6,6,10,8,7,1,0,3,3,2,49,2,1,13,110,4,1,21,0,0,0,7,6,0,0,1092,2721,control
111,collector,3,brook,しずく湖畔,5,10,3,1,1,11,11,13,6,4,2,0,7,2,1,12,5,5,13,46,0,0,9,0,0,0,20,7,0,0,2529,2732,control
111,collector,4,volcano,ほむら火山,8,14,4,1,1,13,9,20,68,63,1,4,11,21,20,389,5,5,94,833,14,1,50,1,0,0,103,35,0,0,1444,1603,control
111,collector,5,tower,星晶の塔,12,20,5,1,1,20,15,22,33,29,3,1,9,10,9,67,5,5,48,222,3,1,30,0,0,0,49,45,0,0,847,3542,control
112,rush,1,meadow,はじまり草原,1,4,2,1,1,1,3,6,8,2,2,4,5,3,2,36,0,0,11,63,0,0,14,0,0,0,12,7,0,0,230,701,control
112,rush,2,cave,こだま洞くつ,3,7,2,1,1,6,7,11,10,10,0,0,0,9,8,73,0,0,19,97,0,0,10,0,0,0,26,17,0,0,701,1717,control
112,rush,3,brook,しずく湖畔,5,10,3,1,1,11,12,14,6,6,0,0,0,4,3,23,0,0,10,34,0,0,7,0,0,0,11,26,0,0,1717,1178,control
112,rush,4,volcano,ほむら火山,8,14,4,1,0,14,15,0,44,44,0,0,0,40,40,218,0,0,84,370,0,0,7,0,0,0,135,88,0,0,1178,0,control
112,rush,5,tower,星晶の塔,12,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,control
113,balanced,1,meadow,はじまり草原,1,4,2,1,1,1,2,6,10,5,1,4,5,3,2,23,2,1,15,66,4,1,9,0,0,0,12,4,0,0,230,904,control
113,balanced,2,cave,こだま洞くつ,3,7,2,1,1,6,5,10,6,5,1,0,2,3,2,40,1,0,10,66,4,1,18,0,0,0,4,14,0,0,874,2534,control
113,balanced,3,brook,しずく湖畔,5,10,3,1,1,10,7,11,9,8,1,0,3,4,3,25,2,2,15,53,5,1,8,0,0,0,11,19,0,0,2668,2135,control
113,balanced,4,volcano,ほむら火山,8,14,4,1,1,11,12,17,14,13,1,0,4,6,5,46,2,2,22,89,2,1,13,0,0,0,22,38,0,0,1654,2436,control
113,balanced,5,tower,星晶の塔,12,20,5,1,1,17,17,23,28,26,1,1,6,12,11,73,2,2,42,157,3,1,12,0,0,0,50,61,0,0,1887,3394,control
114,collector,1,meadow,はじまり草原,1,4,2,1,1,1,3,6,12,10,1,1,4,4,3,43,2,0,18,96,5,1,19,0,0,0,10,1,0,0,230,1729,control
114,collector,2,cave,こだま洞くつ,3,7,2,1,1,7,8,11,8,6,2,0,7,3,2,60,5,5,16,128,6,1,27,0,0,0,23,8,0,0,2655,2579,control
114,collector,3,brook,しずく湖畔,5,10,3,1,1,11,8,14,21,19,2,0,7,7,6,49,5,5,33,120,4,1,14,0,0,0,36,20,0,0,1363,1472,control
114,collector,4,volcano,ほむら火山,8,14,4,1,1,14,12,15,7,4,3,0,8,2,1,9,5,5,14,57,2,1,8,0,0,0,20,8,0,0,779,2057,control
114,collector,5,tower,星晶の塔,12,20,5,1,1,15,16,20,18,16,1,1,8,5,4,21,5,5,28,97,3,1,7,0,0,0,33,24,0,0,1087,3506,control
115,rush,1,meadow,はじまり草原,1,4,2,1,1,1,3,7,9,6,0,3,3,5,4,23,0,0,14,49,0,0,7,0,0,0,7,9,0,0,230,549,control
115,rush,2,cave,こだま洞くつ,3,7,2,1,1,7,8,16,37,37,0,0,2,36,35,125,0,0,73,199,0,0,6,0,0,0,35,56,0,0,549,531,control
115,rush,3,brook,しずく湖畔,5,10,3,1,1,16,16,18,16,15,1,0,2,14,13,61,0,0,30,90,0,0,6,0,0,0,27,20,0,0,531,1144,control
115,rush,4,volcano,ほむら火山,8,14,4,1,1,18,19,20,5,4,1,0,1,2,1,10,0,0,7,20,0,0,6,0,0,0,5,28,0,0,1144,982,control
115,rush,5,tower,星晶の塔,12,20,5,1,1,20,21,25,23,23,0,0,0,19,18,82,0,0,42,122,0,0,6,0,0,0,56,57,0,0,982,2447,control
116,balanced,1,meadow,はじまり草原,1,4,2,1,1,1,2,7,8,5,1,2,4,3,2,26,1,0,12,59,4,1,11,0,0,0,8,5,0,0,230,894,control
116,balanced,2,cave,こだま洞くつ,3,7,2,1,1,6,7,11,6,5,1,0,3,3,2,45,1,0,10,82,4,1,21,0,0,0,4,19,0,0,972,2297,control
116,balanced,3,brook,しずく湖畔,5,10,3,1,1,12,12,15,11,10,1,0,3,5,4,24,2,2,18,55,2,1,6,0,0,0,12,36,0,0,2431,1203,control
116,balanced,4,volcano,ほむら火山,8,14,4,1,1,15,13,16,10,9,1,0,3,4,3,19,2,2,16,47,1,1,5,0,0,0,11,26,0,0,932,1229,control
116,balanced,5,tower,星晶の塔,12,20,5,1,1,16,17,27,48,47,0,1,8,22,21,89,2,2,72,229,13,1,8,0,0,0,51,115,0,0,953,3042,control
117,collector,1,meadow,はじまり草原,1,4,2,1,1,1,3,7,14,13,1,0,2,5,4,61,1,0,20,107,8,1,15,0,0,0,10,1,0,0,230,1319,control
117,collector,2,cave,こだま洞くつ,3,7,2,1,1,8,8,11,8,7,1,0,6,3,2,55,5,3,16,167,3,1,22,0,0,0,12,10,0,0,1597,2325,control
117,collector,3,brook,しずく湖畔,5,10,3,1,1,12,8,13,15,14,1,0,6,5,4,29,5,5,25,76,2,1,8,0,0,0,19,19,0,0,2293,2229,control
117,collector,4,volcano,ほむら火山,8,14,4,1,1,13,11,14,10,7,3,0,9,3,2,17,5,5,18,73,1,1,8,0,0,0,23,11,0,0,1178,3225,control
117,collector,5,tower,星晶の塔,12,20,5,1,1,14,15,19,19,16,1,2,10,5,4,28,5,5,29,127,2,1,9,0,0,0,38,20,0,0,1704,2675,control
118,rush,1,meadow,はじまり草原,1,4,2,1,1,1,3,10,18,16,0,2,3,15,14,78,0,0,33,119,0,0,7,0,0,0,16,18,0,0,230,443,control
118,rush,2,cave,こだま洞くつ,3,7,2,1,1,10,10,13,7,6,1,0,1,6,5,37,0,0,13,52,0,0,9,0,0,0,11,23,0,0,443,529,control
118,rush,3,brook,しずく湖畔,5,10,3,1,1,13,13,15,6,5,1,0,1,4,3,21,0,0,10,32,0,0,7,0,0,0,11,8,0,0,529,1396,control
118,rush,4,volcano,ほむら火山,8,14,4,1,1,15,15,19,11,11,0,0,0,8,7,38,0,0,19,59,0,0,6,0,0,0,24,51,0,0,1396,964,control
118,rush,5,tower,星晶の塔,12,20,5,1,1,19,20,25,27,27,0,0,0,23,22,97,0,0,50,149,0,0,7,0,0,0,72,62,0,0,964,2475,control
119,balanced,1,meadow,はじまり草原,1,4,2,1,1,1,2,6,6,5,1,0,3,3,2,26,2,1,11,63,4,1,12,0,0,0,8,6,0,0,230,872,control
119,balanced,2,cave,こだま洞くつ,3,7,2,1,1,7,7,11,6,5,1,0,3,3,2,30,2,2,11,73,3,1,16,0,0,0,14,17,0,0,846,2312,control
119,balanced,3,brook,しずく湖畔,5,10,3,1,1,11,12,14,7,6,1,0,3,3,2,14,2,2,12,38,2,1,7,0,0,0,13,26,0,0,1791,1169,control
119,balanced,4,volcano,ほむら火山,8,14,4,1,1,14,14,19,22,21,1,0,3,10,9,68,2,2,34,131,2,1,9,0,0,0,37,53,0,0,906,1506,control
119,balanced,5,tower,星晶の塔,12,20,5,1,1,19,20,26,36,34,1,1,4,16,15,75,2,2,54,163,7,1,9,0,0,0,57,85,0,0,1167,1888,control
120,collector,1,meadow,はじまり草原,1,4,2,1,1,1,3,6,8,7,1,0,2,3,2,34,1,0,12,68,5,1,14,0,0,0,5,0,0,0,230,1155,control
120,collector,2,cave,こだま洞くつ,3,7,2,1,1,6,4,9,8,7,1,0,6,3,2,46,4,1,15,132,4,1,19,0,0,0,10,7,0,0,1233,2779,control
120,collector,3,brook,しずく湖畔,5,10,3,1,1,11,11,14,9,6,3,0,8,3,2,22,5,5,17,69,2,1,10,0,0,0,23,15,0,0,3048,3603,control
120,collector,4,volcano,ほむら火山,8,14,4,1,1,14,12,12,4,2,2,0,8,1,0,5,5,5,10,45,0,0,7,0,0,0,19,0,0,0,1904,2928,control
120,collector,5,tower,星晶の塔,12,20,5,1,1,12,16,18,12,9,2,1,8,3,2,17,5,5,20,85,2,1,9,0,0,0,30,26,0,0,1547,2962,control
121,rush,1,meadow,はじまり草原,1,4,2,1,1,1,3,7,10,9,0,1,1,8,7,45,0,0,18,69,0,0,8,0,0,0,8,9,0,0,230,561,control
121,rush,2,cave,こだま洞くつ,3,7,2,1,1,7,7,12,14,9,2,3,5,10,9,87,0,0,24,116,0,0,11,0,0,0,32,21,0,0,561,1226,control
121,rush,3,brook,しずく湖畔,5,10,3,1,1,12,12,14,9,9,0,0,0,7,6,37,0,0,16,55,0,0,7,0,0,0,20,22,0,0,1226,1361,control
121,rush,4,volcano,ほむら火山,8,14,4,1,1,14,15,19,14,14,0,0,0,11,10,62,0,0,25,89,0,0,7,0,0,0,32,54,0,0,1361,1284,control
121,rush,5,tower,星晶の塔,12,20,5,1,0,19,20,0,46,45,0,1,0,40,40,193,0,0,86,319,0,0,8,0,0,0,126,109,0,0,1284,0,control
122,balanced,1,meadow,はじまり草原,1,4,2,1,1,1,3,6,8,5,1,2,4,3,2,30,1,0,12,60,5,1,12,0,0,0,8,5,0,0,230,891,control
122,balanced,2,cave,こだま洞くつ,3,7,2,1,1,7,7,11,6,6,0,0,2,3,2,40,2,0,11,81,3,1,19,0,0,0,4,13,0,0,969,2329,control
122,balanced,3,brook,しずく湖畔,5,10,3,1,1,12,12,13,3,2,1,0,3,1,0,8,2,2,6,26,0,0,8,0,0,0,4,0,0,0,2597,4078,control
122,balanced,4,volcano,ほむら火山,8,14,4,1,1,13,13,17,8,7,1,0,3,3,2,13,2,2,13,41,1,1,6,0,0,0,10,38,0,0,3159,2777,control
122,balanced,5,tower,星晶の塔,12,20,5,1,1,17,14,20,13,12,1,0,4,5,4,26,2,2,20,71,5,1,6,0,0,0,23,73,0,0,2151,1875,control
123,collector,1,meadow,はじまり草原,1,4,2,1,1,1,3,6,11,9,2,0,4,4,3,51,2,0,17,100,7,1,16,0,0,0,12,0,0,0,230,1046,control
123,collector,2,cave,こだま洞くつ,3,7,2,1,1,8,9,11,5,5,0,0,6,2,1,46,5,5,12,109,2,1,27,0,0,0,20,6,0,0,2852,2973,control
123,collector,3,brook,しずく湖畔,5,10,3,1,1,11,11,16,24,23,1,0,4,8,7,61,3,2,35,119,1,1,14,0,0,0,30,27,0,0,1570,1360,control
123,collector,4,volcano,ほむら火山,8,14,4,1,1,14,12,14,4,1,3,0,9,1,0,16,5,5,10,64,0,0,16,0,0,0,11,0,0,0,1521,4356,control
123,collector,5,tower,星晶の塔,12,20,5,1,1,14,15,19,20,18,2,0,9,6,5,34,5,5,31,154,5,1,20,0,0,0,35,38,0,0,2301,2602,control
124,rush,1,meadow,はじまり草原,1,4,2,1,1,1,2,7,7,4,1,2,3,4,3,35,0,0,11,55,0,0,11,0,0,0,9,8,0,0,230,666,control
124,rush,2,cave,こだま洞くつ,3,7,2,1,1,7,7,11,9,7,1,1,2,7,6,56,0,0,16,79,0,0,10,0,0,0,22,14,0,0,666,1720,control
124,rush,3,brook,しずく湖畔,5,10,3,1,1,11,11,13,4,4,0,0,0,2,1,12,0,0,6,20,0,0,6,0,0,0,5,19,0,0,1720,1553,control
124,rush,4,volcano,ほむら火山,8,14,4,1,1,13,14,19,18,18,0,0,0,15,14,78,0,0,33,118,0,0,7,0,0,0,44,52,0,0,1553,941,control
124,rush,5,tower,星晶の塔,12,20,5,1,0,19,20,0,46,45,0,1,0,40,40,190,0,0,86,303,0,0,7,0,0,0,128,125,0,0,941,0,control
125,balanced,1,meadow,はじまり草原,1,4,2,1,1,1,3,6,5,2,2,1,3,2,1,26,1,0,8,51,3,1,14,0,0,0,8,3,0,0,230,1040,control
125,balanced,2,cave,こだま洞くつ,3,7,2,1,1,6,6,10,6,5,1,0,3,3,2,38,2,2,11,77,4,1,17,0,0,0,15,15,0,0,1298,2326,control
125,balanced,3,brook,しずく湖畔,5,10,3,1,1,10,11,14,7,6,1,0,3,3,2,29,2,2,12,55,2,1,11,0,0,0,14,31,0,0,1802,968,control
125,balanced,4,volcano,ほむら火山,8,14,4,1,1,14,15,19,20,19,1,0,4,9,8,52,2,2,31,103,6,1,9,0,0,0,32,36,0,0,750,2407,control
125,balanced,5,tower,星晶の塔,12,20,5,1,1,19,19,27,41,40,1,0,4,19,18,129,2,2,62,273,6,1,16,0,0,0,65,106,0,0,1865,1856,control
126,collector,1,meadow,はじまり草原,1,4,2,1,1,1,2,6,8,6,2,0,5,3,2,36,3,0,14,87,5,1,16,0,0,0,12,1,0,0,230,1167,control
126,collector,2,cave,こだま洞くつ,3,7,2,1,1,7,8,10,5,4,1,0,6,2,1,40,5,5,12,95,3,1,25,0,0,0,19,5,0,0,2851,3176,control
126,collector,3,brook,しずく湖畔,5,10,3,1,1,10,10,14,15,13,2,0,7,5,4,46,5,5,25,103,1,1,14,0,0,0,29,15,0,0,1678,1339,control
126,collector,4,volcano,ほむら火山,8,14,4,1,1,14,12,17,14,11,2,1,10,4,3,23,5,5,23,120,3,1,18,0,0,0,33,20,0,0,709,3383,control
126,collector,5,tower,星晶の塔,12,20,5,1,1,17,18,21,14,13,1,0,10,4,3,20,5,5,23,115,1,1,31,0,0,0,27,26,0,0,1788,2246,control
127,rush,1,meadow,はじまり草原,1,4,2,1,1,1,2,6,6,2,2,2,2,3,2,25,0,0,9,42,0,0,10,0,0,0,9,7,0,0,230,718,control
127,rush,2,cave,こだま洞くつ,3,7,2,1,1,6,7,10,7,7,0,0,0,6,5,48,0,0,13,63,0,0,10,0,0,0,16,16,0,0,718,1424,control
127,rush,3,brook,しずく湖畔,5,10,3,1,1,10,11,14,4,4,0,0,0,2,1,12,0,0,6,20,0,0,7,0,0,0,4,22,0,0,1424,1376,control
127,rush,4,volcano,ほむら火山,8,14,4,1,0,14,14,0,44,44,0,0,0,40,40,203,0,0,84,336,0,0,7,0,0,0,134,93,0,0,1376,0,control
127,rush,5,tower,星晶の塔,12,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,control
128,balanced,1,meadow,はじまり草原,1,4,2,1,1,1,3,8,12,12,0,0,1,6,5,43,1,0,19,76,3,1,11,0,0,0,5,7,0,0,230,905,control
128,balanced,2,cave,こだま洞くつ,3,7,2,1,1,8,9,11,4,3,1,0,4,2,1,21,2,0,8,52,0,0,15,0,0,0,3,10,0,0,1803,2472,control
128,balanced,3,brook,しずく湖畔,5,10,3,1,1,12,12,15,7,6,1,0,4,3,2,14,2,2,12,36,0,0,9,0,0,0,8,26,0,0,2740,2013,control
128,balanced,4,volcano,ほむら火山,8,14,4,1,1,15,14,18,10,9,1,0,4,4,3,28,2,2,16,60,1,1,11,0,0,0,10,25,0,0,1560,4339,control
128,balanced,5,tower,星晶の塔,12,20,5,1,1,18,18,24,34,32,1,1,7,15,14,62,2,2,51,148,5,1,7,0,0,0,51,92,0,0,3361,2209,control
129,collector,1,meadow,はじまり草原,1,4,2,1,1,1,3,6,12,10,1,1,3,4,3,35,1,0,17,69,7,1,12,0,0,0,9,0,0,0,230,1030,control
129,collector,2,cave,こだま洞くつ,3,7,2,1,1,7,8,12,11,10,1,0,4,4,3,74,3,2,18,127,7,1,25,0,0,0,20,14,0,0,1108,2021,control
129,collector,3,brook,しずく湖畔,5,10,3,1,1,10,12,14,9,8,1,0,8,3,2,20,5,5,17,81,1,1,10,0,0,0,23,16,0,0,1700,1337,control
129,collector,4,volcano,ほむら火山,8,14,4,1,1,14,13,19,29,26,2,1,9,9,8,184,5,5,43,284,10,1,23,0,0,0,46,21,0,0,707,2304,control
129,collector,5,tower,星晶の塔,12,20,5,1,1,19,18,22,23,21,2,0,9,7,6,56,5,5,35,155,4,1,18,0,0,0,41,27,0,0,1218,3510,control
130,rush,1,meadow,はじまり草原,1,4,2,1,1,1,2,7,6,4,1,1,2,4,3,26,0,0,10,44,0,0,8,0,0,0,8,8,0,0,230,696,control
130,rush,2,cave,こだま洞くつ,3,7,2,1,1,7,7,10,6,5,1,0,2,5,4,40,0,0,11,58,0,0,10,0,0,0,15,15,0,0,696,1420,control
130,rush,3,brook,しずく湖畔,5,10,3,1,1,10,11,12,3,3,0,0,0,1,0,7,0,0,4,12,0,0,7,0,0,0,2,0,0,0,1420,2850,control
130,rush,4,volcano,ほむら火山,8,14,4,1,1,12,13,20,25,25,0,0,0,22,21,117,0,0,47,173,0,0,7,0,0,0,67,76,0,0,2850,1296,control
130,rush,5,tower,星晶の塔,12,20,5,1,0,20,21,0,45,45,0,0,0,40,40,174,0,0,85,284,0,0,7,0,0,0,124,124,0,0,1296,0,control
131,balanced,1,meadow,はじまり草原,1,4,2,1,1,1,3,7,6,5,1,0,3,3,2,31,2,0,11,65,5,1,13,0,0,0,5,6,0,0,230,874,control
131,balanced,2,cave,こだま洞くつ,3,7,2,1,1,9,9,13,8,7,1,0,3,4,3,30,2,0,14,66,3,1,9,0,0,0,14,31,0,0,2350,1261,control
131,balanced,3,brook,しずく湖畔,5,10,3,1,1,11,13,15,3,2,1,0,3,1,0,6,2,2,6,26,0,0,8,0,0,0,8,0,0,0,1529,3837,control
131,balanced,4,volcano,ほむら火山,8,14,4,1,1,15,15,19,12,11,1,0,4,5,4,41,2,2,19,81,1,1,16,0,0,0,21,56,0,0,2972,1548,control
131,balanced,5,tower,星晶の塔,12,20,5,1,1,19,18,24,29,28,1,0,3,13,12,65,2,2,44,141,8,1,7,0,0,0,47,70,0,0,1200,2214,control
132,collector,1,meadow,はじまり草原,1,4,2,1,1,1,3,6,5,3,2,0,4,2,1,25,2,0,9,62,4,1,15,0,0,0,7,0,0,0,230,1270,control
132,collector,2,cave,こだま洞くつ,3,7,2,1,1,7,4,9,11,9,2,0,4,4,3,44,2,0,17,89,4,1,15,0,0,0,8,9,0,0,2726,2497,control
132,collector,3,brook,しずく湖畔,5,10,3,1,1,10,10,14,12,10,2,0,7,4,3,24,5,5,21,92,2,1,11,0,0,0,25,18,0,0,2965,2839,control
132,collector,4,volcano,ほむら火山,8,14,4,1,1,14,13,14,4,1,3,0,9,1,0,5,5,5,10,53,0,0,7,0,0,0,18,0,0,0,1500,4862,control
132,collector,5,tower,星晶の塔,12,20,5,1,1,14,16,22,40,36,2,2,11,12,11,167,5,5,57,363,11,1,41,0,0,0,62,52,0,0,2568,2299,control
133,rush,1,meadow,はじまり草原,1,4,2,1,1,1,2,7,5,4,1,0,1,4,3,28,0,0,9,38,0,0,9,0,0,0,7,9,0,0,230,668,control
133,rush,2,cave,こだま洞くつ,3,7,2,1,1,7,7,10,4,3,1,0,1,3,2,23,0,0,7,33,0,0,8,0,0,0,7,14,0,0,668,1415,control
133,rush,3,brook,しずく湖畔,5,10,3,1,1,10,11,14,5,5,0,0,0,3,2,18,0,0,8,27,0,0,7,0,0,0,8,26,0,0,1415,1158,control
133,rush,4,volcano,ほむら火山,8,14,4,1,1,14,14,18,14,14,0,0,0,11,10,66,0,0,25,86,0,0,7,0,0,0,32,32,0,0,1158,955,control
133,rush,5,tower,星晶の塔,12,20,5,1,0,18,19,0,45,45,0,0,0,40,40,181,0,0,85,274,0,0,7,0,0,0,121,137,0,0,955,0,control
134,balanced,1,meadow,はじまり草原,1,4,2,1,1,1,2,6,14,4,2,8,10,3,2,26,1,0,18,68,3,1,11,0,0,0,16,4,0,0,230,857,control
134,balanced,2,cave,こだま洞くつ,3,7,2,1,1,7,6,11,6,6,0,0,3,3,2,45,2,0,11,87,1,1,23,0,0,0,6,11,0,0,1815,2590,control
134,balanced,3,brook,しずく湖畔,5,10,3,1,1,11,11,13,5,4,1,0,4,2,1,13,2,2,9,34,1,1,8,0,0,0,6,15,0,0,2858,2774,control
134,balanced,4,volcano,ほむら火山,8,14,4,1,1,13,12,17,8,7,1,0,3,3,2,15,2,2,13,44,1,1,7,0,0,0,14,30,0,0,2149,3226,control
134,balanced,5,tower,星晶の塔,12,20,5,1,1,17,16,19,9,8,1,0,3,3,2,16,2,2,14,57,1,1,9,0,0,0,16,39,0,0,2499,3035,control
135,collector,1,meadow,はじまり草原,1,4,2,1,1,1,2,6,8,7,1,0,6,3,2,26,5,5,16,90,4,1,11,0,0,0,15,1,0,0,230,1121,control
135,collector,2,cave,こだま洞くつ,3,7,2,1,1,6,6,10,11,10,1,0,6,4,3,54,5,5,20,129,4,1,22,0,0,0,26,6,0,0,594,1877,control
135,collector,3,brook,しずく湖畔,5,10,3,1,1,10,9,14,18,16,2,0,8,6,5,50,5,5,29,118,2,1,16,0,0,0,33,9,0,0,992,2616,control
135,collector,4,volcano,ほむら火山,8,14,4,1,1,14,14,17,10,8,2,0,8,3,2,19,5,5,18,106,4,1,11,0,0,0,27,16,0,0,1382,2189,control
135,collector,5,tower,星晶の塔,12,20,5,1,1,17,15,24,52,49,1,2,8,16,15,160,5,5,73,348,2,1,43,0,0,0,71,52,0,0,1157,2270,control
136,rush,1,meadow,はじまり草原,1,4,2,1,1,1,2,6,8,3,1,4,3,3,2,19,0,0,11,38,0,0,8,0,0,0,9,7,0,0,230,700,control
136,rush,2,cave,こだま洞くつ,3,7,2,1,1,6,7,10,5,4,1,0,2,4,3,33,0,0,9,46,0,0,10,0,0,0,11,12,0,0,700,681,control
136,rush,3,brook,しずく湖畔,5,10,3,1,1,10,11,14,5,5,0,0,0,3,2,16,0,0,8,25,0,0,6,0,0,0,8,29,0,0,681,1153,control
136,rush,4,volcano,ほむら火山,8,14,4,1,1,14,14,20,28,28,0,0,0,25,24,127,0,0,53,189,0,0,6,0,0,0,74,57,0,0,1153,1278,control
136,rush,5,tower,星晶の塔,12,20,5,1,0,20,21,0,45,45,0,0,0,40,40,181,0,0,85,297,0,0,7,0,0,0,126,125,0,0,1278,0,control
137,balanced,1,meadow,はじまり草原,1,4,2,1,1,1,2,6,4,2,2,0,4,2,1,22,2,0,8,53,2,1,12,0,0,0,7,2,0,0,230,1128,control
137,balanced,2,cave,こだま洞くつ,3,7,2,1,1,7,7,10,4,3,1,0,3,2,1,34,2,2,8,64,4,1,20,0,0,0,12,5,0,0,2124,3308,control
137,balanced,3,brook,しずく湖畔,5,10,3,1,1,10,10,12,5,4,1,0,4,2,1,13,2,2,9,41,0,0,9,0,0,0,11,11,0,0,2563,2861,control
137,balanced,4,volcano,ほむら火山,8,14,4,1,1,12,13,20,30,29,1,0,3,14,13,80,2,2,46,170,10,1,8,0,0,0,47,81,0,0,2216,1271,control
137,balanced,5,tower,星晶の塔,12,20,5,1,1,20,20,22,9,8,1,0,4,3,2,17,2,2,14,49,1,1,8,0,0,0,16,20,0,0,985,3077,control
138,collector,1,meadow,はじまり草原,1,4,2,1,1,1,2,6,8,7,1,0,2,3,2,23,1,0,12,49,0,0,11,0,0,0,4,0,0,0,230,1136,control
138,collector,2,cave,こだま洞くつ,3,7,2,1,1,6,7,11,9,6,2,1,5,3,2,55,2,1,14,97,3,1,27,0,0,0,14,10,0,0,1214,2595,control
138,collector,3,brook,しずく湖畔,5,10,3,1,1,10,11,13,6,4,2,0,7,2,1,10,5,4,13,50,0,0,9,0,0,0,19,7,0,0,2678,2618,control
138,collector,4,volcano,ほむら火山,8,14,4,1,1,10,10,15,10,9,1,0,9,3,2,43,5,5,18,106,1,1,22,0,0,0,16,13,0,0,1778,3721,control
138,collector,5,tower,星晶の塔,12,20,5,1,1,15,17,26,69,60,2,7,17,20,19,215,5,5,94,574,3,1,55,1,0,0,106,82,0,0,1966,2267,control
139,rush,1,meadow,はじまり草原,1,4,2,1,1,1,3,8,12,11,0,1,0,10,9,41,0,0,22,69,0,0,6,0,0,0,10,11,0,0,230,654,control
139,rush,2,cave,こだま洞くつ,3,7,2,1,1,8,8,12,7,6,1,0,2,6,5,38,0,0,13,55,0,0,8,0,0,0,11,31,0,0,654,517,control
139,rush,3,brook,しずく湖畔,5,10,3,1,1,12,13,15,15,14,1,0,1,13,12,77,0,0,28,107,0,0,8,0,0,0,38,16,0,0,517,1174,control
139,rush,4,volcano,ほむら火山,8,14,4,1,1,15,16,19,7,7,0,0,0,4,3,25,0,0,11,39,0,0,7,0,0,0,11,44,0,0,1174,1008,control
139,rush,5,tower,星晶の塔,12,20,5,1,0,19,20,0,46,45,0,1,0,40,40,186,0,0,86,313,0,0,7,0,0,0,130,109,0,0,1008,0,control
140,balanced,1,meadow,はじまり草原,1,4,2,1,1,1,2,7,12,7,1,4,6,4,3,35,2,0,18,80,4,1,12,0,0,0,13,6,0,0,230,747,control
140,balanced,2,cave,こだま洞くつ,3,7,2,1,1,8,9,11,4,4,0,0,2,2,1,20,2,2,8,49,2,1,11,0,0,0,6,12,0,0,2223,2173,control
140,balanced,3,brook,しずく湖畔,5,10,3,1,1,11,9,12,9,8,1,0,4,4,3,31,2,2,15,59,0,0,9,0,0,0,12,27,0,0,1684,1284,control
140,balanced,4,volcano,ほむら火山,8,14,4,1,1,12,13,16,14,13,1,0,4,6,5,54,2,2,22,93,0,0,12,0,0,0,15,20,0,0,995,2429,control
140,balanced,5,tower,星晶の塔,12,20,5,1,1,16,17,30,77,76,1,0,3,37,36,208,2,2,116,412,7,1,17,0,0,0,122,179,0,0,1882,3502,control
141,collector,1,meadow,はじまり草原,1,4,2,1,1,1,2,6,13,10,1,2,5,4,3,41,2,1,19,100,5,1,13,0,0,0,12,0,0,0,230,1024,control
141,collector,2,cave,こだま洞くつ,3,7,2,1,1,6,7,12,11,10,1,0,7,4,3,73,5,5,20,157,6,1,25,0,0,0,26,15,0,0,980,1975,control
141,collector,3,brook,しずく湖畔,5,10,3,1,1,12,12,13,6,4,2,0,8,2,1,11,5,5,13,62,0,0,10,0,0,0,21,6,0,0,1044,1544,control
141,collector,4,volcano,ほむら火山,8,14,4,1,1,13,10,13,7,4,3,0,9,2,1,11,5,5,14,69,3,1,7,0,0,0,21,8,0,0,816,2576,control
141,collector,5,tower,星晶の塔,12,20,5,1,1,13,17,18,14,10,1,3,13,3,2,14,5,5,22,111,2,1,14,0,0,0,39,11,0,0,1361,2336,control
142,rush,1,meadow,はじまり草原,1,4,2,1,1,1,2,7,4,3,1,0,2,3,2,20,0,0,7,32,0,0,8,0,0,0,5,9,0,0,230,664,control
142,rush,2,cave,こだま洞くつ,3,7,2,1,1,7,7,11,10,9,1,0,1,9,8,61,0,0,19,81,0,0,9,0,0,0,25,16,0,0,664,1714,control
