run,profile,profile_label,seed,initialStateHash,status,completed,failed_stage,failure_reason,maxBattles,maxTurnsPerBattle,maxBossLosses,totalBattles,normalBattles,bossBattles,totalTurns,wins,losses,kos,guardTurns,maxGuardStreak,maxBattleTurns,guardLoopBattles,battles50Plus,battles100Plus,stalledBattles,timerOrTurnCaps,scoutAttempts,scoutSuccesses,scoutCharmPurchases,scoutCharmGold,scoutCharmConsumed,scoutCharmWasted,zeroRewardScoutWins,scoutEncountersByStage,scoutSuccessesByStage,fusions,fusionLevelDebt,levelRecoveryBattles,equips,trainingBooks,trainingGold,freeHeals,freeHealPoints,questClaims,questGold,rankClaims,rankGold,battleGold,defeatGoldLost,firstBRankBattle,firstARankBattle,firstSRankBattle,minGold,actions,finalGold,finalHighestLevel,finalPlayerRank,finalOwned,finalDexDiscovered,finalDexScouted,finalParty,finalPartyData,bossesCleared,goldInflow,goldSink,goldSinkRate,charmWasteRate,sourceRandomCalls,scenario
188,balanced,バランス,1073587773,29812ee5a06d452cde2d6735d8b5f51789c6602c8a3dca5cab87d6eaa6dc73ce,completed,1,,,400,200,40,167,107,60,719,113,54,186,34,1,19,0,0,0,0,0,22,6,0,0,1,1,5,[object Object],[object Object],0,0,0,6,246,14760,167,11472,28,9080,6,1550,13238,6491,,,,80,[object Object],2697,30,7,7,24,7,ギアビット Lv28 / アクアン Lv30 / トゲホッグ Lv30,"[object Object],[object Object],[object Object]",5,23948,21251,0.8873809921496576,1,4391,control
189,collector,収集・配合,3533231507,41a357df37872dc2649a8fc1f760a6b0574a536514e50f6c4039bb9afc5e6073,completed,1,,,400,200,40,156,102,54,867,107,49,165,21,1,32,0,0,0,0,0,54,11,79,3950,80,64,9,[object Object],[object Object],2,11,0,9,107,6420,156,9409,31,12030,5,1100,10496,10502,,,,80,[object Object],2834,26,6,10,25,14,クリスタゴン Lv23 / シンドレイク Lv24 / リーファウル Lv26,"[object Object],[object Object],[object Object]",5,23706,20872,0.8804522061925251,0.8,4791,control
190,rush,速攻,1712252792,065f41ae00ba94e0c6781ee19eac6fc78fe17c2fd210f6a98b9cd238aa22f967,stuck,0,tower,boss_retry_cap,400,200,40,163,88,75,634,91,72,225,0,0,10,0,0,0,0,0,2,2,0,0,1,1,2,[object Object],[object Object],0,0,0,3,224,13440,163,8144,23,6400,5,1100,9568,3365,,,,80,[object Object],343,28,6,3,23,3,トゲホッグ Lv27 / プフバット Lv28 / ぷるミン Lv28,"[object Object],[object Object],[object Object]",4,17148,16805,0.9799976673664568,1,4012,control
191,balanced,バランス,1032805220,5f2f6382edfd313672b339b295a804e39c3599873a0eb18c340c4d55f0e990c0,completed,1,,,400,200,40,138,88,50,566,93,45,157,39,1,23,0,0,0,0,0,19,4,0,0,1,1,4,[object Object],[object Object],0,0,0,4,204,12240,138,9614,27,8820,5,1100,10531,5944,,,,80,[object Object],2347,29,6,5,24,5,シンドレイク Lv25 / ドリモール Lv28 / リーフリン Lv29,"[object Object],[object Object],[object Object]",5,20531,18184,0.8856850616141445,1,3499,control
192,collector,収集・配合,178567712,ca11a80ad769cfd6209f3757d1b76918644d3db5e2d10a45dd58d92cf6ea9f53,completed,1,,,400,200,40,111,67,44,611,77,34,104,20,1,24,0,0,0,0,0,34,11,50,2500,51,40,9,[object Object],[object Object],0,0,0,11,86,5160,111,4272,29,10980,5,1100,5751,7903,,,,80,[object Object],2348,21,6,12,24,12,クラッグベア Lv18 / ルーメンオウル Lv19 / ルミネル Lv21,"[object Object],[object Object],[object Object]",5,17911,15563,0.8689073753559265,0.7843137254901961,3364,control
193,rush,速攻,3662599102,30ec61b76b483129466c9740f54859fc3eb1939a3613cc49ef3c98b2b531202c,stuck,0,volcano,boss_retry_cap,400,200,40,118,66,52,473,63,55,177,0,0,10,0,0,0,0,0,2,2,0,0,1,1,2,[object Object],[object Object],0,0,0,3,133,7980,118,5522,21,5020,4,750,4774,2394,,,,80,[object Object],250,22,5,3,18,3,ぷるミン Lv21 / つぼみラビ Lv21 / プフバット Lv22,"[object Object],[object Object],[object Object]",3,10624,10374,0.9764683734939759,1,2932,control
194,balanced,バランス,3099134454,a0977a493f21a4cfd4eba00f1c9aa69419ef4775aa245ba1a8042d1255431dd0,completed,1,,,400,200,40,151,97,54,615,102,49,157,19,1,22,0,0,0,0,0,17,5,0,0,1,1,4,[object Object],[object Object],1,5,0,5,219,13140,151,9171,28,8030,5,1100,10970,5614,,,,80,[object Object],1426,29,6,5,25,7,ギアビット Lv27 / トゲホッグ Lv27 / つぼみラビ Lv29,"[object Object],[object Object],[object Object]",5,20180,18754,0.9293359762140734,1,3832,control
195,collector,収集・配合,2631329939,090e44865e6ac81fb6dbade635075a627882654fe5e2f8f027339bf7c6d78824,completed,1,,,400,200,40,98,63,35,406,70,28,76,14,1,26,0,0,0,0,0,28,12,51,2550,52,41,9,[object Object],[object Object],0,0,0,9,88,5280,98,3689,28,8780,5,1100,6037,6740,66,,,80,[object Object],1427,21,6,13,24,13,シンダーホーン Lv19 / グルーモス Lv21 / ルミネル Lv19,"[object Object],[object Object],[object Object]",5,15997,14570,0.9107957742076639,0.7884615384615384,2533,control
196,rush,速攻,1499184989,ee254fef8f04cd07be954678111f183b51dd7ee4bee059fbfd45acd26be05168,stuck,0,tower,boss_retry_cap,400,200,40,158,86,72,579,88,70,216,0,0,10,0,0,0,0,0,3,2,0,0,1,1,2,[object Object],[object Object],0,0,0,3,220,13200,158,8450,23,6400,5,1100,9171,3290,,,,80,[object Object],261,27,6,3,24,3,トゲホッグ Lv27 / プフバット Lv27 / ぷるミン Lv27,"[object Object],[object Object],[object Object]",4,16751,16490,0.9844188406662289,1,3758,control
197,balanced,バランス,2805358320,fd090f978c1716fd8338aee438a844cf0a3a833178e1195e7d1ed0659a485dd7,completed,1,,,400,200,40,91,56,35,338,63,28,95,6,1,11,0,0,0,0,0,19,5,0,0,1,1,5,[object Object],[object Object],0,0,0,5,142,8520,91,4225,26,7940,4,750,6140,4012,,,,80,[object Object],2378,23,5,6,25,6,グルーモス Lv21 / シンドレイク Lv21 / ドリモール Lv23,"[object Object],[object Object],[object Object]",5,14910,12532,0.8405097250167672,1,2205,control
198,collector,収集・配合,605477691,20f91c2f5cd9f1b48d55ec7d42aae0faefa8980113add5d1760c35bb63d93730,completed,1,,,400,200,40,149,97,52,859,100,49,185,32,1,29,0,0,0,0,0,32,10,74,3700,75,61,9,[object Object],[object Object],0,0,0,10,89,5340,149,11118,27,7580,5,1100,10047,8550,,,,80,[object Object],1217,24,6,11,24,11,グルーモス Lv22 / ルミネル Lv23 / シンドレイク Lv24,"[object Object],[object Object],[object Object]",5,18807,17590,0.9352900515765407,0.8133333333333334,4666,control
199,rush,速攻,1066157752,3c448579f2870f0797a86daea79692210d2372dce1b98ee54410394424900b48,stuck,0,tower,boss_retry_cap,400,200,40,165,91,74,630,90,75,225,0,0,10,0,0,0,0,0,2,2,0,0,1,1,2,[object Object],[object Object],0,0,0,3,217,13020,165,6336,23,6400,5,1100,9398,3657,,,,80,[object Object],301,27,6,3,23,3,ペブロン Lv27 / プフバット Lv27 / ぷるミン Lv27,"[object Object],[object Object],[object Object]",4,16978,16677,0.9822711744610673,1,4011,control
200,balanced,バランス,1757109493,4fa6e827fba577fd5cd2e46700d9252ba7a951e92ad6708d786c68ab270d6784,completed,1,,,400,200,40,107,68,39,414,69,38,104,5,1,12,0,0,0,0,0,11,4,0,0,1,1,4,[object Object],[object Object],0,0,0,5,129,7740,107,3622,25,6720,4,750,5375,3735,,,,80,[object Object],1450,21,5,5,24,5,ルーメンオウル Lv16 / シンドレイク Lv20 / リーフリン Lv21,"[object Object],[object Object],[object Object]",5,12925,11475,0.8878143133462283,1,2616,control
201,collector,収集・配合,3882618950,5a701aefa8870826acf9c86194e235487c97b23f750fc209e68e2c7c6cd4e363,completed,1,,,400,200,40,132,86,46,700,90,42,115,26,1,51,0,1,0,0,0,36,10,62,3100,63,51,8,[object Object],[object Object],0,0,0,9,87,5220,132,5642,28,8780,5,1100,7757,8220,,,,80,[object Object],1177,22,6,11,23,11,ルーメンオウル Lv21 / シンダーホーン Lv22 / ルミネル Lv22,"[object Object],[object Object],[object Object]",5,17717,16540,0.9335666309194559,0.8095238095238095,3881,control
202,rush,速攻,3331902860,85a649e3ad83d12367b83186b5acd052ab1b8a454e9a48652fd7fff4ec7e3cc6,stuck,0,volcano,boss_retry_cap,400,200,40,120,65,55,527,66,54,181,0,0,10,0,0,0,0,0,5,2,0,0,1,1,2,[object Object],[object Object],0,0,0,3,125,7500,120,7039,20,4320,4,750,4776,2176,,,,80,[object Object],250,21,5,3,17,3,ぷるミン Lv21 / リーフリン Lv20 / プフバット Lv21,"[object Object],[object Object],[object Object]",3,9926,9676,0.9748136207938747,1,3143,control
203,balanced,バランス,2220623947,a400b3562e0b878a4533fa7e75649e668caabf700f55d114e00c69b5a4fd5d73,completed,1,,,400,200,40,82,52,30,357,54,28,89,14,1,13,0,0,0,0,0,17,7,0,0,1,1,6,[object Object],[object Object],0,0,0,8,122,7320,82,3136,26,6980,4,750,5190,4277,,,,80,[object Object],1403,22,5,8,24,8,ルーメンオウル Lv21 / ドリモール Lv22 / アクアン Lv22,"[object Object],[object Object],[object Object]",5,13000,11597,0.8920769230769231,1,2170,control
204,collector,収集・配合,945273016,4c6b6df889f60adaa0801521dd048ee39962f6710c18eaefa183c670f25646e0,completed,1,,,400,200,40,187,126,61,1226,127,60,235,38,1,47,0,0,0,0,0,34,9,90,4500,91,76,8,[object Object],[object Object],0,0,0,9,140,8400,187,19637,27,7880,6,1550,14336,9748,,,,80,[object Object],1198,29,7,10,24,10,グルーモス Lv24 / シンドレイク Lv29 / リーファウル Lv28,"[object Object],[object Object],[object Object]",5,23846,22648,0.9497609661997819,0.8351648351648352,6249,control
205,rush,速攻,3592172379,96b4c0d4cd3d7345c2c392c44094ecb67b1d2a8ed9a0ef41c986d768a66d2a97,stuck,0,tower,boss_retry_cap,400,200,40,145,80,65,529,81,64,191,0,0,9,0,0,0,0,0,3,2,0,0,1,1,2,[object Object],[object Object],0,0,0,3,211,12660,145,5477,23,6400,5,1100,8538,3149,,,,80,[object Object],309,27,6,3,23,3,ドリモール Lv26 / プフバット Lv27 / ぷるミン Lv27,"[object Object],[object Object],[object Object]",4,16118,15809,0.9808288869586798,1,3434,control
206,balanced,バランス,3544658041,5e1ed4d536224f7667004425e421d44b060b87c575d666619ffffa155fb6c05d,completed,1,,,400,200,40,55,33,22,260,40,15,46,10,1,20,0,0,0,0,0,15,6,0,0,1,1,5,[object Object],[object Object],0,0,0,6,91,5460,55,2443,27,8180,4,750,3657,4739,,,,80,[object Object],2468,20,5,7,21,7,シンダーホーン Lv19 / グルーモス Lv19 / アクアン Lv20,"[object Object],[object Object],[object Object]",5,12667,10199,0.8051630220257362,1,1510,control
207,collector,収集・配合,1411519779,bb00f2289c4530fc4f4418c67bf870a3d26b44e1c39b8a87e4711c1b20b64984,completed,1,,,400,200,40,125,81,44,651,83,42,130,18,1,26,0,0,0,0,0,34,12,63,3150,64,51,10,[object Object],[object Object],0,0,0,10,77,4620,125,8184,28,8780,5,1100,8065,8407,,,,80,[object Object],1848,22,6,13,24,13,グルーモス Lv21 / シンダーホーン Lv21 / ルミネル Lv22,"[object Object],[object Object],[object Object]",5,18025,16177,0.8974757281553398,0.796875,3641,control
208,rush,速攻,1966953029,cce262c5e10ee92c8fd767eb23ba25ca1e63be7161104ff334637ef1c3f32487,stuck,0,volcano,boss_retry_cap,400,200,40,115,63,52,458,63,52,175,0,0,9,0,0,0,0,0,3,2,0,0,1,1,2,[object Object],[object Object],0,0,0,3,120,7200,115,6328,20,4320,4,750,4811,2501,,,,80,[object Object],260,22,5,3,17,3,ぷるミン Lv21 / つぼみラビ Lv21 / プフバット Lv22,"[object Object],[object Object],[object Object]",3,9961,9701,0.9738982029916675,1,2860,control
209,balanced,バランス,2877326820,a6052242ae11af272390287b7efd940f0f197f9c5744537bea56917e2a791cd4,completed,1,,,400,200,40,106,67,39,400,72,34,111,10,1,15,0,0,0,0,0,8,6,0,0,1,1,5,[object Object],[object Object],0,0,0,7,154,9240,106,4352,26,6980,5,1100,7183,4381,,,,80,[object Object],1722,23,6,7,25,7,グルーモス Lv23 / ルミネル Lv22 / シンドレイク Lv23,"[object Object],[object Object],[object Object]",5,15343,13621,0.8877664081340024,1,2621,control
210,collector,収集・配合,2101130489,2fb269582a90ec0f6dfc8fec158dc26b0ae9cc57330ef27d32328074a5704ce8,completed,1,,,400,200,40,102,61,41,475,65,37,133,17,1,21,0,0,0,0,0,43,11,42,2100,43,32,10,[object Object],[object Object],0,0,0,9,53,3180,102,5951,28,8780,4,750,5364,7847,,,,80,[object Object],1847,20,5,12,25,12,シンダーホーン Lv19 / クリスタゴン Lv20 / グルーモス Lv18,"[object Object],[object Object],[object Object]",5,14974,13127,0.876652864965941,0.7441860465116279,2798,control
211,rush,速攻,2324803021,931e44bead65082a1b0f4ba68c9c0e910a9f702e95e75e7cfab0fcb6933b4f8c,stuck,0,tower,boss_retry_cap,400,200,40,130,71,59,462,75,55,174,0,0,9,0,0,0,0,0,2,2,0,0,1,1,2,[object Object],[object Object],0,0,0,3,213,12780,130,5593,23,6400,5,1100,8381,2907,,,,80,[object Object],274,27,6,3,23,3,ドリモール Lv26 / プフバット Lv27 / ぷるミン Lv27,"[object Object],[object Object],[object Object]",4,15961,15687,0.9828331558173047,1,3055,control
212,balanced,バランス,3017987847,12910a09309509a1525bb90f026d10dd79361a2e68ab0b0fafe6dfd365bccca8,completed,1,,,400,200,40,100,62,38,431,69,31,107,15,1,16,0,0,0,0,0,15,6,0,0,1,1,6,[object Object],[object Object],0,0,0,6,147,8820,100,5194,27,8180,5,1100,6824,4697,,,,80,[object Object],2667,24,6,7,24,7,クラッグベア Lv20 / シンドレイク Lv22 / トゲホッグ Lv24,"[object Object],[object Object],[object Object]",5,16184,13517,0.8352076124567474,1,2626,control
213,collector,収集・配合,330740946,c663029663e8ffde2a6fb5c841b2d34bf3033529a3fb04510e2a6ebfa03d47ae,completed,1,,,400,200,40,103,65,38,509,71,32,88,23,1,25,0,0,0,0,0,24,10,48,2400,49,38,8,[object Object],[object Object],0,0,0,10,70,4200,103,3349,28,8780,5,1100,5665,6965,,,,80,[object Object],2060,19,6,11,25,11,シンダーホーン Lv19 / ルーメンオウル Lv19 / クリスタゴン Lv19,"[object Object],[object Object],[object Object]",5,15625,13565,0.86816,0.7755102040816326,2899,control
214,rush,速攻,2929533167,f19716b687b58dc04be271ebf6ca3a1e8bc67da300660855ccae4fa8ca7ae1b1,stuck,0,tower,boss_retry_cap,400,200,40,155,84,71,625,87,68,212,0,0,12,0,0,0,0,0,3,2,0,0,1,1,2,[object Object],[object Object],0,0,0,3,223,13380,155,7954,23,6400,5,1100,9374,3280,,,,80,[object Object],294,28,6,3,23,3,ペブロン Lv27 / リーフリン Lv27 / ぷるミン Lv28,"[object Object],[object Object],[object Object]",4,16954,16660,0.9826589595375722,1,3882,control
215,balanced,バランス,393534731,0811dc862c502140b8eba5c6226aaa45465a54502d639f45eda3f05c868cc076,completed,1,,,400,200,40,83,53,30,388,51,32,89,11,1,21,0,0,0,0,0,10,5,0,0,1,1,5,[object Object],[object Object],0,0,0,6,113,6780,83,3172,26,6980,4,750,4203,3810,,,,80,[object Object],1423,21,5,6,24,6,クリスタゴン Lv19 / シンドレイク Lv18 / ドリモール Lv21,"[object Object],[object Object],[object Object]",5,12013,10590,0.881544992924332,1,2260,control
216,collector,収集・配合,1639382499,b997e48d8d61ee268b5e3eddc973090aecc30ef870750765586a45a2f9c9af74,completed,1,,,400,200,40,139,92,47,801,98,41,117,18,1,58,0,1,0,0,0,31,11,70,3500,71,63,9,[object Object],[object Object],0,0,0,11,102,6120,139,5889,28,8780,5,1100,9268,7767,,,,80,[object Object],1841,24,6,12,23,12,ルーメンオウル Lv23 / グルーモス Lv24 / ルミネル Lv23,"[object Object],[object Object],[object Object]",5,19228,17387,0.9042542126066153,0.8873239436619719,4282,control
217,rush,速攻,4123112161,6d4321b0bdfa83c59c2c29419de1a089309f768c451deafcc9d945088ed14518,stuck,0,tower,boss_retry_cap,400,200,40,132,72,60,508,76,56,172,0,0,10,0,0,0,0,0,3,2,0,0,1,1,2,[object Object],[object Object],0,0,0,3,211,12660,132,5865,23,6400,5,1100,8252,2934,,,,80,[object Object],238,27,6,3,22,3,ドリモール Lv26 / ペブロン Lv26 / ぷるミン Lv27,"[object Object],[object Object],[object Object]",4,15832,15594,0.9849671551288529,1,3239,control
218,balanced,バランス,2938308441,1f3b449afdf9b23eb2fcbbdbec2c5f195a66111a3c9167fd264c9c8bef109b42,completed,1,,,400,200,40,85,53,32,353,55,30,94,17,1,17,0,0,0,0,0,7,5,0,0,1,1,5,[object Object],[object Object],0,0,0,6,123,7380,85,3930,26,6980,4,750,5155,4146,,,,80,[object Object],1439,22,5,6,25,6,ルーメンオウル Lv19 / グルーモス Lv20 / ドリモール Lv22,"[object Object],[object Object],[object Object]",5,12965,11526,0.8890088700347089,1,2163,control
219,collector,収集・配合,951388773,4bbd8e792791b7bbd305dc396cfd265a3ef80e943773e7e3d962a8268fd1534d,completed,1,,,400,200,40,79,44,35,442,49,30,96,17,1,23,0,0,0,0,0,49,12,32,1600,33,22,9,[object Object],[object Object],0,0,0,11,43,2580,79,4848,28,8780,4,750,3697,7456,50,,,80,[object Object],1671,18,5,13,23,13,クラッグベア Lv17 / クリスタゴン Lv18 / シンダーホーン Lv16,"[object Object],[object Object],[object Object]",5,13307,11636,0.8744269933117907,0.6666666666666666,2407,control
220,rush,速攻,3409028924,04f0a057f0251f7e6283c99832fb5a8e52463deae49b4ed042ef05f262ebad21,stuck,0,tower,boss_retry_cap,400,200,40,172,96,76,673,92,80,243,0,0,10,0,0,0,0,0,3,2,0,0,1,1,2,[object Object],[object Object],0,0,0,3,218,13080,172,6421,23,6400,5,1100,9528,3735,,,,80,[object Object],293,28,6,3,24,3,ペブロン Lv27 / プフバット Lv28 / ぷるミン Lv27,"[object Object],[object Object],[object Object]",4,17108,16815,0.9828735094692541,1,4239,control
221,balanced,バランス,916687394,b33a7999ad3ef740715bb3ba9e07408896f40531ecda75a8a1a61afc6978010e,completed,1,,,400,200,40,81,51,30,371,58,23,74,11,1,18,0,0,0,0,0,16,7,0,0,1,1,5,[object Object],[object Object],0,0,0,6,152,9120,81,4122,28,10380,4,750,6052,5002,52,,,80,[object Object],3140,23,5,8,23,8,グルーモス Lv23 / ルミネル Lv19 / シンドレイク Lv23,"[object Object],[object Object],[object Object]",5,17262,14122,0.8180975553238327,1,2190,control
222,collector,収集・配合,1481346721,5a56f4914e883c7b30a607ba0c1f7815e267bb9ffca7553ab1802e6b3ed3d722,completed,1,,,400,200,40,105,62,43,531,72,33,103,12,1,53,0,1,0,0,0,37,9,50,2500,51,42,7,[object Object],[object Object],0,0,0,10,84,5040,105,5025,28,10380,5,1100,6543,9349,,,,80,[object Object],1214,22,6,10,22,10,ルーメンオウル Lv22 / グルーモス Lv22 / クリスタゴン Lv22,"[object Object],[object Object],[object Object]",5,18103,16889,0.9329392918300834,0.8235294117647058,3015,control
223,rush,速攻,1119134275,f549594fbdf844d14c7c97c11135765e071b79faaa955966d00ef243444f2495,stuck,0,tower,boss_retry_cap,400,200,40,149,81,68,597,84,65,213,0,0,9,0,0,0,0,0,3,2,0,0,1,1,2,[object Object],[object Object],0,0,0,3,220,13200,149,10440,23,6400,5,1100,9109,3189,,,,80,[object Object],300,27,6,3,24,3,ペブロン Lv27 / プフバット Lv27 / ぷるミン Lv27,"[object Object],[object Object],[object Object]",4,16689,16389,0.9820240877224519,1,3730,control
224,balanced,バランス,2117093556,bc34dc97002996e2e5f8098a637e84914465358f2ed00286142cb0229ced5bef,completed,1,,,400,200,40,100,62,38,428,69,31,109,13,1,24,0,0,0,0,0,12,7,0,0,1,1,6,[object Object],[object Object],0,0,0,6,149,8940,100,4654,27,8180,5,1100,6496,4311,,,,80,[object Object],2605,23,6,8,23,8,クリスタゴン Lv20 / シンドレイク Lv23 / リーファウル Lv22,"[object Object],[object Object],[object Object]",5,15856,13251,0.8357088799192735,1,2627,control
225,collector,収集・配合,3192641620,5a36c48664a0b33466414689782614932742340cb913f454a7593dbb5ec16805,completed,1,,,400,200,40,111,71,40,577,74,37,121,10,1,34,0,0,0,0,0,29,12,52,2600,53,38,10,[object Object],[object Object],0,0,0,11,58,3480,111,4372,28,8780,5,1100,6008,7877,,,,80,[object Object],2011,22,6,13,23,13,ルーメンオウル Lv22 / シンダーホーン Lv20 / ルミネル Lv22,"[object Object],[object Object],[object Object]",5,15968,13957,0.874060621242485,0.7169811320754716,3233,control
226,rush,速攻,3923422687,fde124f619a310aea484fb3592bee6ad49220cdf56518c7cb203f5c259ae8ab8,stuck,0,tower,boss_retry_cap,400,200,40,149,82,67,552,83,66,201,0,0,12,0,0,0,0,0,4,2,0,0,1,1,2,[object Object],[object Object],0,0,0,3,216,12960,149,7446,23,6400,5,1100,8827,3165,,,,80,[object Object],282,27,6,3,23,3,トゲホッグ Lv26 / ぷるミン Lv27 / つぼみラビ Lv27,"[object Object],[object Object],[object Object]",4,16407,16125,0.982812214298775,1,3563,control
227,balanced,バランス,2142730889,8e33e2ac0d299c256039ff8d55698fc2b3ad8c208be562587698ab3a029ccecf,completed,1,,,400,200,40,108,69,39,431,74,34,102,23,1,15,0,0,0,0,0,19,6,0,0,1,1,5,[object Object],[object Object],0,0,0,7,190,11400,108,5193,27,8840,5,1100,8025,5210,,,,80,[object Object],1435,26,6,7,23,7,グルーモス Lv24 / ドリモール Lv26 / アッシュインプ Lv26,"[object Object],[object Object],[object Object]",5,18045,16610,0.9204765863119978,1,2728,control
228,collector,収集・配合,1694409322,af72e4cb1b159f6575ae4c6db7c284356ecf274323f2ce8a94543f058a372ad8,completed,1,,,400,200,40,140,94,46,715,89,51,134,29,1,20,0,0,0,0,0,39,9,66,3300,67,57,7,[object Object],[object Object],0,0,0,9,87,5220,140,8454,27,8180,5,1100,9032,8040,,,,80,[object Object],1832,24,6,10,24,10,グルーモス Lv22 / クリスタゴン Lv21 / ギアビット Lv24,"[object Object],[object Object],[object Object]",5,18392,16560,0.900391474554154,0.8507462686567164,4034,control
229,rush,速攻,2356305231,6b0b0e3f9664e14bb59534d0219427fda59fb0094ce7c5f8592f492627ba65de,stuck,0,tower,boss_retry_cap,400,200,40,187,102,85,609,101,86,233,0,0,8,0,0,0,0,0,4,2,0,0,1,1,2,[object Object],[object Object],0,0,0,3,212,12720,187,7315,23,6400,5,1100,9293,3863,,,,80,[object Object],290,27,6,3,25,3,リーファウル Lv25 / プフバット Lv27 / ぷるミン Lv27,"[object Object],[object Object],[object Object]",4,16873,16583,0.9828127778107035,1,4181,control
230,balanced,バランス,700088754,3c3284b6753f00d43501263c6b6a3dfcd49940820653ab6ebd3285cedd23ba2c,completed,1,,,400,200,40,88,55,33,352,62,26,71,8,1,21,0,0,0,0,0,15,6,0,0,1,1,5,[object Object],[object Object],0,0,0,5,154,9240,88,3111,27,8180,4,750,6418,4790,,,,80,[object Object],1398,23,5,7,22,7,グルーモス Lv22 / ギアビット Lv23 / プフバット Lv23,"[object Object],[object Object],[object Object]",5,15428,14030,0.909385532797511,1,2209,control
