run,profile,stage_index,stage_id,stage_name,req_level,boss_level,unlock_wins,reached,cleared,entry_highest_level,boss_start_highest_level,clear_highest_level,normalBattles,normalCombatWins,scoutWins,normalLosses,scoutEncounters,bossAttempts,bossLosses,bossTurns,recruitmentBossBattles,recruitmentBossLosses,totalBattles,totalTurns,guardTurns,maxGuardStreak,maxBattleTurns,battles50Plus,guardLoopBattles,stalledBattles,kos,trainingBooks,fusions,levelRecoveryBattles,gold_at_entry,gold_at_clear,scenario
204,collector,1,meadow,はじまり草原,1,4,2,1,1,1,3,6,11,10,1,0,2,4,3,37,1,0,16,68,6,1,15,0,0,0,8,1,0,0,230,1058,control
204,collector,2,cave,こだま洞くつ,3,7,2,1,1,7,7,10,5,3,2,0,7,2,1,32,5,5,12,107,4,1,24,0,0,0,20,3,0,0,1136,3307,control
204,collector,3,brook,しずく湖畔,5,10,3,1,1,10,9,12,9,7,2,0,7,3,2,14,5,5,17,64,1,1,8,0,0,0,23,12,0,0,1747,1618,control
204,collector,4,volcano,ほむら火山,8,14,4,1,1,12,12,17,16,14,2,0,8,5,4,35,5,5,26,132,2,1,14,0,0,0,33,24,0,0,856,2021,control
204,collector,5,tower,星晶の塔,12,20,5,1,1,17,16,29,85,79,1,5,14,26,25,132,5,5,116,855,25,1,47,0,0,0,151,100,0,0,1069,2266,control
205,rush,1,meadow,はじまり草原,1,4,2,1,1,1,3,7,7,4,1,2,2,4,3,31,0,0,11,50,0,0,9,0,0,0,9,8,0,0,230,700,control
205,rush,2,cave,こだま洞くつ,3,7,2,1,1,7,7,11,11,9,1,1,3,9,8,69,0,0,20,95,0,0,9,0,0,0,28,19,0,0,700,1392,control
205,rush,3,brook,しずく湖畔,5,10,3,1,1,11,12,14,4,4,0,0,0,2,1,11,0,0,6,18,0,0,7,0,0,0,5,21,0,0,1392,1123,control
205,rush,4,volcano,ほむら火山,8,14,4,1,1,14,15,18,13,13,0,0,0,10,9,53,0,0,23,77,0,0,7,0,0,0,28,40,0,0,1123,982,control
205,rush,5,tower,星晶の塔,12,20,5,1,0,18,19,0,45,45,0,0,0,40,40,190,0,0,85,289,0,0,7,0,0,0,121,123,0,0,982,0,control
206,balanced,1,meadow,はじまり草原,1,4,2,1,1,1,2,6,7,5,1,1,3,3,2,24,1,0,11,47,4,1,10,0,0,0,7,5,0,0,230,903,control
206,balanced,2,cave,こだま洞くつ,3,7,2,1,1,7,6,10,6,5,1,0,3,3,2,39,2,0,11,83,3,1,20,0,0,0,6,12,0,0,981,2542,control
206,balanced,3,brook,しずく湖畔,5,10,3,1,1,11,10,11,3,2,1,0,3,1,0,12,2,2,6,28,0,0,12,0,0,0,5,0,0,0,2810,4109,control
206,balanced,4,volcano,ほむら火山,8,14,4,1,1,11,12,15,6,5,1,0,4,2,1,21,2,2,10,54,1,1,17,0,0,0,11,16,0,0,3183,4412,control
206,balanced,5,tower,星晶の塔,12,20,5,1,1,15,15,20,11,10,1,0,3,4,3,17,2,2,17,48,2,1,5,0,0,0,17,58,0,0,3418,3186,control
207,collector,1,meadow,はじまり草原,1,4,2,1,1,1,3,6,7,3,2,2,5,2,1,21,1,0,10,43,3,1,11,0,0,0,7,0,0,0,230,1216,control
207,collector,2,cave,こだま洞くつ,3,7,2,1,1,6,6,10,8,7,1,0,4,3,2,57,3,2,14,140,3,1,26,0,0,0,10,7,0,0,1714,3010,control
207,collector,3,brook,しずく湖畔,5,10,3,1,1,11,7,12,18,15,3,0,8,6,5,57,5,5,29,111,4,1,21,0,0,0,21,19,0,0,2726,1339,control
207,collector,4,volcano,ほむら火山,8,14,4,1,1,12,14,15,7,5,2,0,9,2,1,17,5,5,14,70,1,1,12,0,0,0,21,9,0,0,709,3222,control
207,collector,5,tower,星晶の塔,12,20,5,1,1,15,13,22,41,36,2,3,12,12,11,69,5,5,58,287,7,1,17,0,0,0,71,42,0,0,1702,3499,control
208,rush,1,meadow,はじまり草原,1,4,2,1,1,1,2,5,3,2,1,0,2,2,1,14,0,0,5,25,0,0,9,0,0,0,3,3,0,0,230,948,control
208,rush,2,cave,こだま洞くつ,3,7,2,1,1,5,6,10,8,7,1,0,1,7,6,49,0,0,15,70,0,0,8,0,0,0,21,21,0,0,948,686,control
208,rush,3,brook,しずく湖畔,5,10,3,1,1,10,11,14,5,5,0,0,0,3,2,15,0,0,8,22,0,0,5,0,0,0,8,25,0,0,686,1154,control
208,rush,4,volcano,ほむら火山,8,14,4,1,0,14,14,0,47,44,0,3,0,40,40,193,0,0,87,341,0,0,6,0,0,0,143,71,0,0,1154,0,control
208,rush,5,tower,星晶の塔,12,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,control
209,balanced,1,meadow,はじまり草原,1,4,2,1,1,1,3,7,6,5,1,0,2,3,2,26,1,0,10,46,4,1,11,0,0,0,4,6,0,0,230,883,control
209,balanced,2,cave,こだま洞くつ,3,7,2,1,1,7,8,11,6,5,1,0,3,3,2,34,2,2,11,65,2,1,15,0,0,0,14,16,0,0,961,2636,control
209,balanced,3,brook,しずく湖畔,5,10,3,1,1,11,12,14,7,6,1,0,4,3,2,18,2,2,12,42,0,0,11,0,0,0,15,27,0,0,2042,1167,control
209,balanced,4,volcano,ほむら火山,8,14,4,1,1,14,14,19,20,19,1,0,3,9,8,58,2,2,31,107,2,1,9,0,0,0,33,52,0,0,904,1544,control
209,balanced,5,tower,星晶の塔,12,20,5,1,1,19,18,23,28,26,1,1,4,12,11,72,2,2,42,140,2,1,10,0,0,0,45,53,0,0,1196,2222,control
210,collector,1,meadow,はじまり草原,1,4,2,1,1,1,2,6,9,7,1,1,5,3,2,23,2,1,14,61,3,1,13,0,0,0,9,0,0,0,230,1139,control
210,collector,2,cave,こだま洞くつ,3,7,2,1,1,6,6,10,8,6,2,0,7,3,2,28,5,4,16,115,5,1,21,0,0,0,23,8,0,0,1081,2590,control
210,collector,3,brook,しずく湖畔,5,10,3,1,1,11,9,13,15,13,2,0,7,5,4,32,5,5,25,89,4,1,9,0,0,0,29,16,0,0,1659,1340,control
210,collector,4,volcano,ほむら火山,8,14,4,1,1,13,12,14,7,3,4,0,9,2,1,11,5,5,14,65,3,1,8,0,0,0,23,6,0,0,710,3336,control
210,collector,5,tower,星晶の塔,12,20,5,1,1,14,14,20,22,19,1,2,12,6,5,26,5,5,33,145,2,1,11,0,0,0,49,23,0,0,1762,3495,control
211,rush,1,meadow,はじまり草原,1,4,2,1,1,1,3,7,4,3,1,0,1,3,2,23,0,0,7,37,0,0,9,0,0,0,6,9,0,0,230,672,control
211,rush,2,cave,こだま洞くつ,3,7,2,1,1,7,7,10,4,3,1,0,1,3,2,21,0,0,7,34,0,0,8,0,0,0,8,11,0,0,672,1261,control
211,rush,3,brook,しずく湖畔,5,10,3,1,1,10,10,14,8,8,0,0,0,6,5,32,0,0,14,46,0,0,6,0,0,0,17,29,0,0,1261,1174,control
211,rush,4,volcano,ほむら火山,8,14,4,1,1,14,15,18,10,10,0,0,0,7,6,43,0,0,17,63,0,0,7,0,0,0,20,37,0,0,1174,958,control
211,rush,5,tower,星晶の塔,12,20,5,1,0,18,18,0,45,45,0,0,0,40,40,182,0,0,85,282,0,0,7,0,0,0,123,127,0,0,958,0,control
212,balanced,1,meadow,はじまり草原,1,4,2,1,1,1,2,6,6,4,2,0,4,3,2,33,2,0,11,73,3,1,14,0,0,0,10,5,0,0,230,918,control
212,balanced,2,cave,こだま洞くつ,3,7,2,1,1,8,9,11,4,3,1,0,3,2,1,32,2,2,8,73,2,1,16,0,0,0,12,12,0,0,1694,2671,control
212,balanced,3,brook,しずく湖畔,5,10,3,1,1,11,11,14,7,6,1,0,3,3,2,25,2,2,12,55,2,1,10,0,0,0,14,24,0,0,2069,1529,control
212,balanced,4,volcano,ほむら火山,8,14,4,1,1,14,14,20,24,23,1,0,3,11,10,67,2,2,37,126,5,1,10,0,0,0,38,60,0,0,1185,1557,control
212,balanced,5,tower,星晶の塔,12,20,5,1,1,20,19,24,21,20,1,0,3,9,8,46,2,2,32,104,3,1,7,0,0,0,33,46,0,0,1207,3443,control
213,collector,1,meadow,はじまり草原,1,4,2,1,1,1,3,7,15,13,1,1,2,5,4,60,1,0,21,104,9,1,15,0,0,0,11,1,0,0,230,1310,control
213,collector,2,cave,こだま洞くつ,3,7,2,1,1,8,8,12,11,11,0,0,2,4,3,76,1,0,16,148,5,1,25,0,0,0,7,14,0,0,1588,1753,control
213,collector,3,brook,しずく湖畔,5,10,3,1,1,12,8,13,12,10,2,0,7,4,3,38,5,5,21,89,4,1,20,0,0,0,18,18,0,0,2267,2365,control
213,collector,4,volcano,ほむら火山,8,14,4,1,1,13,13,15,7,4,3,0,8,2,1,17,5,5,14,64,1,1,13,0,0,0,19,6,0,0,1251,2496,control
213,collector,5,tower,星晶の塔,12,20,5,1,1,15,14,19,20,18,2,0,10,6,5,34,5,5,31,104,4,1,8,0,0,0,33,31,0,0,1319,3900,control
214,rush,1,meadow,はじまり草原,1,4,2,1,1,1,3,7,5,3,1,1,3,3,2,23,0,0,8,41,0,0,10,0,0,0,7,8,0,0,230,706,control
214,rush,2,cave,こだま洞くつ,3,7,2,1,1,7,7,11,8,7,1,0,1,7,6,61,0,0,15,80,0,0,12,0,0,0,19,16,0,0,706,1378,control
214,rush,3,brook,しずく湖畔,5,10,3,1,1,11,11,14,4,4,0,0,0,2,1,12,0,0,6,21,0,0,6,0,0,0,5,17,0,0,1378,1648,control
214,rush,4,volcano,ほむら火山,8,14,4,1,1,14,14,20,22,22,0,0,0,19,18,111,0,0,41,154,0,0,7,0,0,0,56,59,0,0,1648,1284,control
214,rush,5,tower,星晶の塔,12,20,5,1,0,20,21,0,45,45,0,0,0,40,40,200,0,0,85,329,0,0,7,0,0,0,125,123,0,0,1284,0,control
215,balanced,1,meadow,はじまり草原,1,4,2,1,1,1,3,6,10,5,1,4,6,3,2,22,2,2,15,76,2,1,12,0,0,0,12,4,0,0,230,903,control
215,balanced,2,cave,こだま洞くつ,3,7,2,1,1,6,7,10,11,7,1,3,6,4,3,52,2,2,17,120,4,1,19,0,0,0,23,9,0,0,700,1922,control
215,balanced,3,brook,しずく湖畔,5,10,3,1,1,10,11,14,13,12,1,0,3,6,5,44,2,2,21,81,2,1,9,0,0,0,23,25,0,0,1489,1591,control
215,balanced,4,volcano,ほむら火山,8,14,4,1,1,14,14,17,8,7,1,0,5,3,2,31,2,2,13,60,2,1,21,0,0,0,13,31,0,0,1233,1267,control
215,balanced,5,tower,星晶の塔,12,20,5,1,1,17,18,21,11,10,1,0,4,4,3,20,2,2,17,51,1,1,6,0,0,0,18,44,0,0,982,1837,control
216,collector,1,meadow,はじまり草原,1,4,2,1,1,1,3,6,12,10,1,1,3,4,3,45,1,0,17,82,5,1,16,0,0,0,9,0,0,0,230,1069,control
216,collector,2,cave,こだま洞くつ,3,7,2,1,1,7,6,10,8,7,1,0,2,3,2,50,1,0,12,98,5,1,23,0,0,0,5,7,0,0,1147,2591,control
216,collector,3,brook,しずく湖畔,5,10,3,1,1,11,7,13,18,16,2,0,7,6,5,27,5,5,29,90,0,0,9,0,0,0,20,21,0,0,2725,2224,control
216,collector,4,volcano,ほむら火山,8,14,4,1,1,13,14,16,10,7,3,0,8,3,2,27,5,5,18,79,3,1,15,0,0,0,23,18,0,0,1176,1835,control
216,collector,5,tower,星晶の塔,12,20,5,1,1,16,17,24,44,42,2,0,7,14,13,241,5,5,63,452,5,1,58,1,0,0,60,56,0,0,970,3484,control
217,rush,1,meadow,はじまり草原,1,4,2,1,1,1,3,7,5,5,0,0,1,4,3,26,0,0,9,40,0,0,9,0,0,0,3,8,0,0,230,680,control
217,rush,2,cave,こだま洞くつ,3,7,2,1,1,7,7,10,7,5,2,0,2,6,5,52,0,0,13,71,0,0,10,0,0,0,17,13,0,0,680,676,control
217,rush,3,brook,しずく湖畔,5,10,3,1,1,10,11,14,8,8,0,0,0,6,5,33,0,0,14,45,0,0,7,0,0,0,17,29,0,0,676,1194,control
217,rush,4,volcano,ほむら火山,8,14,4,1,1,14,15,17,7,7,0,0,0,4,3,27,0,0,11,39,0,0,7,0,0,0,11,25,0,0,1194,958,control
217,rush,5,tower,星晶の塔,12,20,5,1,0,17,18,0,45,45,0,0,0,40,40,196,0,0,85,313,0,0,7,0,0,0,124,136,0,0,958,0,control
218,balanced,1,meadow,はじまり草原,1,4,2,1,1,1,2,6,8,5,1,2,3,3,2,17,2,2,13,51,4,1,9,0,0,0,10,5,0,0,230,888,control
218,balanced,2,cave,こだま洞くつ,3,7,2,1,1,6,7,10,6,5,1,0,3,3,2,35,2,2,11,71,3,1,17,0,0,0,14,11,0,0,689,1679,control
218,balanced,3,brook,しずく湖畔,5,10,3,1,1,10,11,13,5,4,1,0,3,2,1,12,2,2,9,32,1,1,6,0,0,0,10,15,0,0,1301,1858,control
218,balanced,4,volcano,ほむら火山,8,14,4,1,1,13,13,17,18,17,1,0,3,8,7,68,2,2,28,124,7,1,13,0,0,0,31,45,0,0,1440,1218,control
218,balanced,5,tower,星晶の塔,12,20,5,1,1,17,18,22,16,14,1,1,5,6,5,27,2,2,24,75,2,1,6,0,0,0,29,47,0,0,944,1857,control
219,collector,1,meadow,はじまり草原,1,4,2,1,1,1,3,6,12,7,1,4,5,3,2,29,2,1,17,81,5,1,13,0,0,0,11,0,0,0,230,1161,control
219,collector,2,cave,こだま洞くつ,3,7,2,1,1,6,7,11,8,7,1,0,6,3,2,51,5,3,16,145,6,1,23,0,0,0,20,9,0,0,1800,2633,control
219,collector,3,brook,しずく湖畔,5,10,3,1,1,9,11,13,9,7,2,0,7,3,2,23,5,4,17,76,2,1,11,0,0,0,22,15,0,0,2020,1582,control
219,collector,4,volcano,ほむら火山,8,14,4,1,1,11,11,14,7,4,3,0,8,2,1,13,5,5,14,64,2,1,7,0,0,0,20,6,0,0,2357,4896,control
219,collector,5,tower,星晶の塔,12,20,5,1,1,14,17,18,8,6,2,0,10,2,1,11,5,5,15,76,2,1,8,0,0,0,23,13,0,0,2585,3162,control
220,rush,1,meadow,はじまり草原,1,4,2,1,1,1,3,6,6,2,1,3,5,2,1,15,0,0,8,36,0,0,9,0,0,0,6,5,0,0,230,765,control
220,rush,2,cave,こだま洞くつ,3,7,2,1,1,6,6,11,12,9,1,2,3,9,8,73,0,0,21,106,0,0,10,0,0,0,31,17,0,0,765,1679,control
220,rush,3,brook,しずく湖畔,5,10,3,1,1,11,11,15,10,10,0,0,0,8,7,46,0,0,18,69,0,0,8,0,0,0,23,28,0,0,1679,1373,control
220,rush,4,volcano,ほむら火山,8,14,4,1,1,15,15,20,20,20,0,0,0,17,16,102,0,0,37,140,0,0,7,0,0,0,50,60,0,0,1373,1262,control
220,rush,5,tower,星晶の塔,12,20,5,1,0,20,21,0,48,45,0,3,0,40,40,183,0,0,88,322,0,0,7,0,0,0,133,108,0,0,1262,0,control
221,balanced,1,meadow,はじまり草原,1,4,2,1,1,1,3,7,8,5,1,2,3,3,2,29,1,0,12,63,5,1,14,0,0,0,8,5,0,0,230,899,control
221,balanced,2,cave,こだま洞くつ,3,7,2,1,1,6,7,10,4,3,1,0,3,2,1,26,2,0,8,66,2,1,18,0,0,0,4,8,0,0,977,2833,control
221,balanced,3,brook,しずく湖畔,5,10,3,1,1,11,10,11,5,4,1,0,4,2,1,15,2,1,9,39,0,0,11,0,0,0,6,13,0,0,3401,3195,control
221,balanced,4,volcano,ほむら火山,8,14,4,1,1,13,12,17,15,13,1,1,5,6,5,48,2,1,23,98,2,1,14,0,0,0,25,67,0,0,4219,1545,control
221,balanced,5,tower,星晶の塔,12,20,5,1,1,18,18,23,19,18,1,0,4,8,7,42,2,2,29,105,2,1,13,0,0,0,31,59,0,0,1617,4054,control
222,collector,1,meadow,はじまり草原,1,4,2,1,1,1,3,6,8,7,1,0,6,3,2,29,5,0,16,96,2,1,13,0,0,0,9,1,0,0,230,1120,control
222,collector,2,cave,こだま洞くつ,3,7,2,1,1,8,9,13,8,8,0,0,3,3,2,33,3,2,14,79,2,1,12,0,0,0,8,11,0,0,2980,3606,control
222,collector,3,brook,しずく湖畔,5,10,3,1,1,13,8,10,6,4,2,0,8,2,1,10,5,5,13,50,1,1,6,0,0,0,13,5,0,0,3108,3557,control
222,collector,4,volcano,ほむら火山,8,14,4,1,1,10,11,16,10,8,2,0,8,3,2,34,5,5,18,104,2,1,15,0,0,0,26,14,0,0,1879,4993,control
222,collector,5,tower,星晶の塔,12,20,5,1,1,16,17,22,30,27,2,1,8,9,8,101,5,5,44,202,5,1,53,1,0,0,47,53,0,0,2636,2297,control
223,rush,1,meadow,はじまり草原,1,4,2,1,1,1,3,6,4,2,1,1,3,2,1,16,0,0,6,29,0,0,9,0,0,0,4,5,0,0,230,799,control
223,rush,2,cave,こだま洞くつ,3,7,2,1,1,6,6,10,8,7,1,0,1,7,6,56,0,0,15,76,0,0,9,0,0,0,21,19,0,0,799,1409,control
223,rush,3,brook,しずく湖畔,5,10,3,1,1,10,11,14,6,6,0,0,0,4,3,22,0,0,10,33,0,0,7,0,0,0,11,25,0,0,1409,1171,control
223,rush,4,volcano,ほむら火山,8,14,4,1,1,14,15,19,18,18,0,0,0,15,14,88,0,0,33,131,0,0,7,0,0,0,45,46,0,0,1171,946,control
223,rush,5,tower,星晶の塔,12,20,5,1,0,19,20,0,45,45,0,0,0,40,40,194,0,0,85,328,0,0,7,0,0,0,132,125,0,0,946,0,control
224,balanced,1,meadow,はじまり草原,1,4,2,1,1,1,3,6,4,2,2,0,4,2,1,24,2,0,8,57,6,1,13,0,0,0,8,3,0,0,230,1065,control
224,balanced,2,cave,こだま洞くつ,3,7,2,1,1,7,8,13,8,7,1,0,4,4,3,34,2,2,14,73,0,0,10,0,0,0,17,35,0,0,2521,1342,control
224,balanced,3,brook,しずく湖畔,5,10,3,1,1,13,13,15,7,6,1,0,3,3,2,19,2,2,12,49,0,0,9,0,0,0,13,17,0,0,1040,1168,control
224,balanced,4,volcano,ほむら火山,8,14,4,1,1,15,15,20,22,21,1,0,3,10,9,77,2,2,34,136,5,1,24,0,0,0,38,49,0,0,905,1522,control
224,balanced,5,tower,星晶の塔,12,20,5,1,1,20,19,23,21,20,1,0,3,9,8,53,2,2,32,113,2,1,8,0,0,0,33,45,0,0,1180,3363,control
225,collector,1,meadow,はじまり草原,1,4,2,1,1,1,3,7,12,10,1,1,3,4,3,32,1,0,17,66,3,1,10,0,0,0,9,1,0,0,230,1031,control
225,collector,2,cave,こだま洞くつ,3,7,2,1,1,7,8,12,11,9,2,0,4,4,3,87,2,1,17,123,3,1,28,0,0,0,15,15,0,0,1109,1940,control
225,collector,3,brook,しずく湖畔,5,10,3,1,1,10,10,14,15,12,3,0,8,5,4,40,5,5,25,104,2,1,12,0,0,0,28,15,0,0,2102,2202,control
225,collector,4,volcano,ほむら火山,8,14,4,1,1,14,12,13,5,2,2,1,9,1,0,4,5,5,11,64,1,1,9,0,0,0,21,0,0,0,1164,3275,control
225,collector,5,tower,星晶の塔,12,20,5,1,1,13,17,22,28,24,2,2,11,8,7,105,5,5,41,220,1,1,34,0,0,0,48,27,0,0,1731,3807,control
226,rush,1,meadow,はじまり草原,1,4,2,1,1,1,2,7,9,5,1,3,4,5,4,34,0,0,14,58,0,0,9,0,0,0,11,9,0,0,230,566,control
226,rush,2,cave,こだま洞くつ,3,7,2,1,1,7,7,10,5,4,1,0,1,4,3,34,0,0,9,50,0,0,12,0,0,0,11,13,0,0,566,1411,control
226,rush,3,brook,しずく湖畔,5,10,3,1,1,10,11,14,5,5,0,0,0,3,2,17,0,0,8,27,0,0,6,0,0,0,8,25,0,0,1411,1139,control
226,rush,4,volcano,ほむら火山,8,14,4,1,1,14,14,18,18,18,0,0,0,15,14,80,0,0,33,122,0,0,7,0,0,0,46,44,0,0,1139,1005,control
226,rush,5,tower,星晶の塔,12,20,5,1,0,18,20,0,45,45,0,0,0,40,40,179,0,0,85,295,0,0,7,0,0,0,125,125,0,0,1005,0,control
227,balanced,1,meadow,はじまり草原,1,4,2,1,1,1,3,6,8,5,1,2,3,3,2,30,1,0,12,57,5,1,12,0,0,0,8,5,0,0,230,901,control
227,balanced,2,cave,こだま洞くつ,3,7,2,1,1,6,5,10,6,5,1,0,3,3,2,33,2,0,11,80,3,1,15,0,0,0,5,12,0,0,979,2735,control
227,balanced,3,brook,しずく湖畔,5,10,3,1,1,11,11,13,5,4,1,0,3,2,1,15,2,2,9,35,2,1,11,0,0,0,7,12,0,0,3003,2869,control
227,balanced,4,volcano,ほむら火山,8,14,4,1,1,13,13,17,11,9,1,1,5,4,3,21,2,2,17,65,2,1,8,0,0,0,20,42,0,0,2222,2399,control
227,balanced,5,tower,星晶の塔,12,20,5,1,1,17,18,26,39,38,1,0,3,18,17,93,2,2,59,194,11,1,7,0,0,0,62,119,0,0,1859,1852,control
228,collector,1,meadow,はじまり草原,1,4,2,1,1,1,3,5,15,3,2,10,11,2,1,27,3,2,20,109,6,1,14,0,0,0,23,0,0,0,230,1088,control
228,collector,2,cave,こだま洞くつ,3,7,2,1,1,5,6,10,8,7,1,0,2,3,2,43,1,0,12,73,2,1,20,0,0,0,4,8,0,0,2042,2681,control
228,collector,3,brook,しずく湖畔,5,10,3,1,1,11,11,14,9,8,1,0,6,3,2,20,5,5,17,66,4,1,7,0,0,0,15,15,0,0,3075,2318,control
228,collector,4,volcano,ほむら火山,8,14,4,1,1,14,11,16,19,18,1,0,8,6,5,29,5,5,30,104,7,1,8,0,0,0,21,21,0,0,1225,2566,control
228,collector,5,tower,星晶の塔,12,20,5,1,1,16,16,24,43,39,2,2,10,13,12,59,5,5,61,363,10,1,19,0,0,0,71,43,0,0,1356,3468,control
229,rush,1,meadow,はじまり草原,1,4,2,1,1,1,2,6,7,4,1,2,4,4,3,26,0,0,11,41,0,0,8,0,0,0,9,8,0,0,230,673,control
229,rush,2,cave,こだま洞くつ,3,7,2,1,1,6,7,15,32,32,0,0,1,31,30,143,0,0,63,215,0,0,7,0,0,0,62,43,0,0,673,552,control
229,rush,3,brook,しずく湖畔,5,10,3,1,1,15,15,17,7,6,1,0,1,5,4,20,0,0,12,31,0,0,5,0,0,0,12,23,0,0,552,1133,control
229,rush,4,volcano,ほむら火山,8,14,4,1,1,17,18,20,8,8,0,0,0,5,4,23,0,0,13,37,0,0,6,0,0,0,15,36,0,0,1133,1006,control
229,rush,5,tower,星晶の塔,12,20,5,1,0,20,21,0,48,45,0,3,0,40,40,170,0,0,88,285,0,0,7,0,0,0,135,102,0,0,1006,0,control
230,balanced,1,meadow,はじまり草原,1,4,2,1,1,1,3,7,6,5,1,0,2,3,2,29,1,0,10,51,3,1,12,0,0,0,5,6,0,0,230,887,control
230,balanced,2,cave,こだま洞くつ,3,7,2,1,1,7,8,12,6,5,1,0,3,3,2,37,2,0,11,75,1,1,19,0,0,0,4,15,0,0,965,2714,control
230,balanced,3,brook,しずく湖畔,5,10,3,1,1,12,12,13,3,2,1,0,4,1,0,8,2,2,6,23,0,0,8,0,0,0,4,0,0,0,2982,3831,control
230,balanced,4,volcano,ほむら火山,8,14,4,1,1,13,13,17,11,9,1,1,5,4,3,41,2,2,17,79,1,1,21,0,0,0,13,42,0,0,2968,2435,control
230,balanced,5,tower,星晶の塔,12,20,5,1,1,17,16,23,29,28,1,0,3,13,12,55,2,2,44,124,3,1,10,0,0,0,45,91,0,0,1886,1804,control
231,collector,1,meadow,はじまり草原,1,4,2,1,1,1,3,6,9,7,1,1,6,3,2,26,4,3,16,88,5,1,12,0,0,0,13,0,0,0,230,1122,control
231,collector,2,cave,こだま洞くつ,3,7,2,1,1,6,7,12,11,9,2,0,7,4,3,63,5,2,20,152,4,1,23,0,0,0,21,17,0,0,844,1827,control
231,collector,3,brook,しずく湖畔,5,10,3,1,1,12,13,15,6,5,1,0,7,2,1,9,5,5,13,63,1,1,9,0,0,0,19,10,0,0,1896,3036,control
231,collector,4,volcano,ほむら火山,8,14,4,1,1,15,13,17,16,13,3,0,8,5,4,29,5,5,26,93,2,1,8,0,0,0,29,26,0,0,1604,2220,control
231,collector,5,tower,星晶の塔,12,20,5,1,1,17,15,20,27,24,2,1,10,8,7,51,5,5,40,255,6,1,34,0,0,0,49,34,0,0,1174,2230,control
232,rush,1,meadow,はじまり草原,1,4,2,1,1,1,3,7,10,10,0,0,1,9,8,38,0,0,19,61,0,0,6,0,0,0,8,8,0,0,230,670,control
232,rush,2,cave,こだま洞くつ,3,7,2,1,1,7,8,12,8,7,1,0,2,7,6,44,0,0,15,65,0,0,8,0,0,0,13,34,0,0,670,543,control
232,rush,3,brook,しずく湖畔,5,10,3,1,1,12,13,15,12,11,1,0,2,10,9,56,0,0,22,74,0,0,8,0,0,0,27,15,0,0,543,1139,control
232,rush,4,volcano,ほむら火山,8,14,4,1,1,15,16,20,11,11,0,0,0,8,7,45,0,0,19,69,0,0,7,0,0,0,23,50,0,0,1139,1264,control
232,rush,5,tower,星晶の塔,12,20,5,1,0,20,20,0,45,45,0,0,0,40,40,169,0,0,85,289,0,0,6,0,0,0,127,110,0,0,1264,0,control
233,balanced,1,meadow,はじまり草原,1,4,2,1,1,1,2,6,13,7,1,5,7,4,3,41,2,1,19,98,7,1,13,0,0,0,15,5,0,0,230,789,control
233,balanced,2,cave,こだま洞くつ,3,7,2,1,1,7,7,11,6,5,1,0,2,3,2,47,1,0,10,73,2,1,28,0,0,0,5,20,0,0,1473,1934,control
233,balanced,3,brook,しずく湖畔,5,10,3,1,1,12,8,12,9,8,1,0,5,4,3,17,2,1,15,44,2,1,9,0,0,0,10,32,0,0,2308,1217,control
233,balanced,4,volcano,ほむら火山,8,14,4,1,1,13,13,18,12,11,1,0,3,5,4,60,2,2,19,99,1,1,14,0,0,0,19,33,0,0,1254,3632,control
233,balanced,5,tower,星晶の塔,12,20,5,1,1,18,18,20,10,8,1,1,5,3,2,15,2,2,15,54,0,0,7,0,0,0,20,40,0,0,2814,1846,control
234,collector,1,meadow,はじまり草原,1,4,2,1,1,1,3,6,8,7,1,0,2,3,2,28,1,0,12,52,5,1,10,0,0,0,6,1,0,0,230,1166,control
234,collector,2,cave,こだま洞くつ,3,7,2,1,1,7,6,10,5,3,2,0,7,2,1,21,5,5,12,77,0,0,12,0,0,0,21,5,0,0,1244,3309,control
234,collector,3,brook,しずく湖畔,5,10,3,1,1,10,8,12,12,9,3,0,8,4,3,21,5,5,21,71,3,1,8,0,0,0,26,11,0,0,1748,1558,control
234,collector,4,volcano,ほむら火山,8,14,4,1,1,12,12,15,10,7,3,0,8,3,2,15,5,5,18,93,2,1,12,0,0,0,25,13,0,0,825,2713,control
234,collector,5,tower,星晶の塔,12,20,5,1,1,15,16,23,42,39,2,1,8,13,12,92,5,5,60,283,2,1,23,0,0,0,58,51,0,0,1433,2248,control
235,rush,1,meadow,はじまり草原,1,4,2,1,1,1,2,6,10,4,1,5,5,4,3,35,0,0,14,66,0,0,10,0,0,0,12,7,0,0,230,684,control
235,rush,2,cave,こだま洞くつ,3,7,2,1,1,6,7,11,9,8,1,0,1,8,7,57,0,0,17,81,0,0,9,0,0,0,22,16,0,0,684,1705,control
235,rush,3,brook,しずく湖畔,5,10,3,1,1,11,11,14,5,5,0,0,0,3,2,14,0,0,8,27,0,0,6,0,0,0,7,25,0,0,1705,1170,control
235,rush,4,volcano,ほむら火山,8,14,4,1,1,14,15,21,29,29,0,0,0,26,25,137,0,0,55,223,0,0,7,0,0,0,81,74,0,0,1170,952,control
235,rush,5,tower,星晶の塔,12,20,5,1,0,21,22,0,46,45,0,1,0,40,40,169,0,0,86,292,0,0,7,0,0,0,136,106,0,0,952,0,control
